"Code","Description","Parent"
"Pr_35_57_11_28","Ethylene Propylene Diene Monomer (Epdm) Rubber Mats","Pr_35_57_11"
"Pr_35_57_11_29","Flat Surface Needled Carpet Tiles","Pr_35_57_11"
"Pr_35_57_11_30","Flat Surface Needled Carpets","Pr_35_57_11"
"Pr_35_57_11_31","Flocked Carpets","Pr_35_57_11"
"Pr_35_57_11_36","Hessian-Faced Cork Underlays","Pr_35_57_11"
"Pr_35_57_11_38","High Voltage Safety Mats","Pr_35_57_11"
"Pr_35_57_11_40","Impregnated Fibrous Underlays","Pr_35_57_11"
"Pr_35_57_11_45","Knitted Carpets","Pr_35_57_11"
"Pr_35_57_11_46","Loose-Laid Cushion Matting","Pr_35_57_11"
"Pr_35_57_11_47","Loose-Laid Fatigue Matting","Pr_35_57_11"
"Pr_35_57_11_49","Loose-Laid Matting","Pr_35_57_11"
"Pr_35_57_11_51","Low Voltage Safety Mats","Pr_35_57_11"
"Pr_35_57_11_56","Needled Felt Underlays","Pr_35_57_11"
"Pr_35_57_11_57","Needled Pile Carpet Tiles","Pr_35_57_11"
"Pr_35_57_11_58","Needled Pile Carpets","Pr_35_57_11"
"Pr_35_57_11_62","Pile Carpet Tiles","Pr_35_57_11"
"Pr_35_57_11_64","Pile Carpets","Pr_35_57_11"
"Pr_35_57_11_66","Polybutyl Teraphthalate (Pbt) Bristle Mats","Pr_35_57_11"
"Pr_35_57_11_68","Polyvinylchloride (Pvc) Bristle Mats","Pr_35_57_11"
"Pr_35_57_11_72","Reed Mats","Pr_35_57_11"
"Pr_35_57_11_74","Rubber Crumb Underlays","Pr_35_57_11"
"Pr_35_57_11_91","Tufted Carpets","Pr_35_57_11"
"Pr_35_57_11_97","Wilton Carpets","Pr_35_57_11"
"Pr_35_57_15","Composite Surfacing And Underlay Products","Pr_35_57"
"Pr_35_57_15_40","In Situ Polymer Shock Absorption Layers","Pr_35_57_15"
"Pr_35_57_15_42","Interlocking Shock Absorption Panels","Pr_35_57_15"
"Pr_35_57_15_75","Sand Enveloped Shock Absorption Layers","Pr_35_57_15"
"Pr_35_57_22","Decorative Papers And Roll Coverings","Pr_35_57"
"Pr_35_57_22_08","Border Papers","Pr_35_57_22"
"Pr_35_57_22_15","Cork Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_38","Heavy Duty Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_42","Ingrain Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_46","Linen-Backed Lining Papers","Pr_35_57_22"
"Pr_35_57_22_48","Lining Papers","Pr_35_57_22"
"Pr_35_57_22_51","Metal Foil Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_52","Metallic Effect Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_53","Metalized Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_54","Mural Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_58","Non-Woven Lining Papers","Pr_35_57_22"
"Pr_35_57_22_60","Paper Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_72","Relief Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_88","Textile Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_90","Textured Effect Roll Coverings","Pr_35_57_22"
"Pr_35_57_22_95","Vinyl Roll Coverings","Pr_35_57_22"
"Pr_35_57_71","Resilient Floor Coverings","Pr_35_57"
"Pr_35_57_71_02","Agglomerated Composition Cork Tiles","Pr_35_57_71"
"Pr_35_57_71_04","Agglomerated Composition Cork Tiles With Polyvinylchloride (Pvc) Wearing Layer","Pr_35_57_71"
"Pr_35_57_71_13","Composite Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_15","Cork Linoleum (Cork Carpet) Sheets","Pr_35_57_71"
"Pr_35_57_71_17","Cork-Backed Linoleum Sheets","Pr_35_57_71"
"Pr_35_57_71_19","Cork-Backed Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_20","Cork-Backed Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_25","Ethylene Propylene Diene Monomer (Epdm) Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_26","Expanded (Cushioned) Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_27","Expanded (Cushioned) Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_28","Filled Fibrous-Backed Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_29","Flow Applied Flooring","Pr_35_57_71"
"Pr_35_57_71_31","Foam-Backed Linoleum Sheets","Pr_35_57_71"
"Pr_35_57_71_32","Foam-Backed Smooth Rubber Sheets","Pr_35_57_71"
"Pr_35_57_71_33","Granular Rubber Sheets","Pr_35_57_71"
"Pr_35_57_71_35","Granular Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_36","Hammered Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_38","Heavy Duty Flow-Applied Flooring","Pr_35_57_71"
"Pr_35_57_71_40","Hot Welding Rods","Pr_35_57_71"
"Pr_35_57_71_43","Jute Or Polyester Felt-Backed Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_44","Jute Or Polyester Felt-Backed Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_46","Linoleum Sheets","Pr_35_57_71"
"Pr_35_57_71_49","Linoleum Tiles","Pr_35_57_71"
"Pr_35_57_71_55","Multilayer Flooring","Pr_35_57_71"
"Pr_35_57_71_61","Particle-Based Enhanced Slip Resistant Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_62","Particle-Based Enhanced Slip Resistant Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_64","Polyvinylchloride (Pvc) Foam-Backed Pvc Sheets","Pr_35_57_71"
"Pr_35_57_71_65","Polyvinylchloride (Pvc) Foam-Backed Pvc Tiles","Pr_35_57_71"
"Pr_35_57_71_67","Polyvinylchloride (Pvc) Sheets","Pr_35_57_71"
"Pr_35_57_71_68","Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_72","Relief Rubber Sheets","Pr_35_57_71"
"Pr_35_57_71_74","Relief Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_76","Semi-Flexible Polyvinylchloride (Pvc) Tiles","Pr_35_57_71"
"Pr_35_57_71_80","Smooth Rubber Sheets","Pr_35_57_71"
"Pr_35_57_71_84","Smooth Rubber Tiles","Pr_35_57_71"
"Pr_35_57_71_86","Solid Rubber Sheets","Pr_35_57_71"
"Pr_35_90","Trim Products","Pr_35"
"Pr_35_90_07","Beads, Stops And Fillets","Pr_35_90"
"Pr_35_90_07_04","Angle Fillets","Pr_35_90_07"
"Pr_35_90_07_08","Bitumen Impregnated Fibreboard Fillets","Pr_35_90_07"
"Pr_35_90_07_12","Ceramic Tile Angle Beads","Pr_35_90_07"
"Pr_35_90_07_24","Dry Lining Beads","Pr_35_90_07"
"Pr_35_90_07_33","Glazing Beads","Pr_35_90_07"
"Pr_35_90_07_36","Hardwood Fillets","Pr_35_90_07"
"Pr_35_90_07_63","Plaster Beads","Pr_35_90_07"
"Pr_35_90_07_72","Render Beads","Pr_35_90_07"
"Pr_35_90_07_73","Render Stops","Pr_35_90_07"
"Pr_35_90_07_88","Thin-Coat Plaster Beads","Pr_35_90_07"
"Pr_35_90_15","Concrete Construction Joint Accessories","Pr_35_90"
"Pr_35_90_15_08","Bottom-Of-Slab Plastics Crack Inducers","Pr_35_90_15"
"Pr_35_90_15_11","Carbon Steel Arris Armourings","Pr_35_90_15"
"Pr_35_90_15_12","Carbon Steel Shear Load Connectors","Pr_35_90_15"
"Pr_35_90_15_13","Carbon Steel Strip Crack Inducers","Pr_35_90_15"
"Pr_35_90_15_14","Centrally-Placed Rubber Flexible Waterstops","Pr_35_90_15"
"Pr_35_90_15_15","Centrally-Placed Polyvinylchloride (Pvc) Elastomer Flexible Waterstops","Pr_35_90_15"
"Pr_35_90_15_16","Centrally-Placed Unplasticized Polyvinylchloride (Pvc-U) Flexible Waterstops","Pr_35_90_15"
"Pr_35_90_15_37","Headed Stud Shear Connectors","Pr_35_90_15"
"Pr_35_90_15_42","Injectable Hose Waterstops","Pr_35_90_15"
"Pr_35_90_15_63","Plastics Strip Crack Inducers","Pr_35_90_15"
"Pr_35_90_15_74","Rubber Hydrophilic Waterstops","Pr_35_90_15"
"Pr_35_90_15_77","Shrinkage Tube Crack Inducers","Pr_35_90_15"
"Pr_35_90_15_82","Stainless Steel Arris Armourings","Pr_35_90_15"
"Pr_35_90_15_83","Stainless Steel Shear Load Connectors","Pr_35_90_15"
"Pr_35_90_15_84","Stainless Steel Strip Crack Inducers","Pr_35_90_15"
"Pr_35_90_15_85","Surface Mounted Polyvinylchloride (Pvc) Flexible Waterstops","Pr_35_90_15"
"Pr_35_90_15_86","Synthetic Elastomer Hydrophilic Waterstops","Pr_35_90_15"
"Pr_35_90_22","Dividing And Edge Strips","Pr_35_90"
"Pr_35_90_22_36","Hardwood Edgings","Pr_35_90_22"
"Pr_35_90_22_51","Metal Angle Edgings","Pr_35_90_22"
"Pr_35_90_22_52","Metal Edgings","Pr_35_90_22"
"Pr_35_90_22_63","Plastics Edgings","Pr_35_90_22"
"Pr_35_90_22_66","Preformed Tiling Strip Joints","Pr_35_90_22"
"Pr_35_90_22_72","Recycled Plastics Edgings","Pr_35_90_22"
"Pr_35_90_22_80","Softwood Edgings","Pr_35_90_22"
"Pr_35_90_27","Expansion Joints","Pr_35_90"
"Pr_35_90_27_11","Chloroprene And Aluminium Expansion Joints","Pr_35_90_27"
"Pr_35_90_27_12","Chloroprene And Copper Expansion Joints","Pr_35_90_27"
"Pr_35_90_27_13","Chloroprene And Lead Expansion Joints","Pr_35_90_27"
"Pr_35_90_27_14","Chloroprene And Stainless Steel Expansion Joints","Pr_35_90_27"
"Pr_35_90_27_15","Chloroprene And Zinc Expansion Joints","Pr_35_90_27"
"Pr_35_90_28","Exterior Trims","Pr_35_90"
"Pr_35_90_28_02","Aluminium Sills","Pr_35_90_28"
"Pr_35_90_28_11","Carbon Steel Sills","Pr_35_90_28"
"Pr_35_90_28_15","Cover Caps","Pr_35_90_28"
"Pr_35_90_28_23","Double Skin Glass-Reinforced Plastics (Grp) Components","Pr_35_90_28"
"Pr_35_90_28_28","External Extension Sills","Pr_35_90_28"
"Pr_35_90_28_36","Hardwood Copings","Pr_35_90_28"
"Pr_35_90_28_37","Hardwood Edgings","Pr_35_90_28"
"Pr_35_90_28_38","Hardwood Finishing Trims","Pr_35_90_28"
"Pr_35_90_28_39","Hardwood Trim Boards","Pr_35_90_28"
"Pr_35_90_28_50","Membrane Standing Seam Profiles","Pr_35_90_28"
"Pr_35_90_28_51","Metal Drip Trims","Pr_35_90_28"
"Pr_35_90_28_52","Metal Finishing Trims","Pr_35_90_28"
"Pr_35_90_28_62","Plastics And Composite Material Trim Boards","Pr_35_90_28"
"Pr_35_90_28_64","Polyvinylchloride (Pvc) Standing Seam Profiles","Pr_35_90_28"
"Pr_35_90_28_72","Roof Membrane Perimeter Trims","Pr_35_90_28"
"Pr_35_90_28_76","Single Skin Ribbed Glass-Reinforced Plastics (Grp) Components","Pr_35_90_28"
"Pr_35_90_28_79","Softwood Copings","Pr_35_90_28"
"Pr_35_90_28_80","Softwood Edgings","Pr_35_90_28"
"Pr_35_90_28_81","Softwood Finishing Trims","Pr_35_90_28"
"Pr_35_90_28_82","Softwood Trim Boards","Pr_35_90_28"
"Pr_35_90_28_84","Stainless Steel Undersills","Pr_35_90_28"
"Pr_35_90_28_85","Stainless Steel Sills","Pr_35_90_28"
"Pr_35_90_28_92","Unplasticized Polyvinylchloride (Pvc-U) Finishing Trims","Pr_35_90_28"
"Pr_35_90_28_93","Unplasticized Polyvinylchloride (Pvc-U) Sills","Pr_35_90_28"
"Pr_35_90_30","Flashings And Aprons","Pr_35_90"
"Pr_35_90_30_01","Aluminium Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_08","Bitumen-Based Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_15","Copper Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_34","Glass-Reinforced Plastics (Grp) Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_64","Polyethylene (Pe)-Based Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_72","Recycled Plastics Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_83","Stainless Steel Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_30_99","Zinc Flashings And Aprons","Pr_35_90_30"
"Pr_35_90_31","Floor And Stair Trims","Pr_35_90"
"Pr_35_90_31_11","Carpet Gripper Strips","Pr_35_90_31"
"Pr_35_90_31_27","Flexible Polyvinylchloride (Pvc) Stair Nosings","Pr_35_90_31"
"Pr_35_90_31_28","Floor Construction Joint Trims","Pr_35_90_31"
"Pr_35_90_31_29","Floor Cover Strips","Pr_35_90_31"
"Pr_35_90_31_30","Floor Dividing Strips","Pr_35_90_31"
"Pr_35_90_31_31","Floor Edge Trims","Pr_35_90_31"
"Pr_35_90_31_32","Floor Edging Strips","Pr_35_90_31"
"Pr_35_90_31_33","Floor Threshold Strips","Pr_35_90_31"
"Pr_35_90_31_36","Hardwood Floor Threshold Strips","Pr_35_90_31"
"Pr_35_90_31_37","Hardwood Stair Trims","Pr_35_90_31"
"Pr_35_90_31_50","Mat Well Frames","Pr_35_90_31"
"Pr_35_90_31_58","One Part Floor Transition Strips","Pr_35_90_31"
"Pr_35_90_31_66","Preformed Strip Joints To Screeds","Pr_35_90_31"
"Pr_35_90_31_70","Radiator Pipe Floor Covers","Pr_35_90_31"
"Pr_35_90_31_71","Raised Access Floor Level-Change Trims","Pr_35_90_31"
"Pr_35_90_31_72","Raised Access Floor Vertical Edging Panels","Pr_35_90_31"
"Pr_35_90_31_73","Render-Grade Resin Coves","Pr_35_90_31"
"Pr_35_90_31_74","Rigid Stair Nosings","Pr_35_90_31"
"Pr_35_90_31_75","Rubber Composite Stair Nosing Inserts","Pr_35_90_31"
"Pr_35_90_31_84","Stair Trims","Pr_35_90_31"
"Pr_35_90_31_90","Two-Part Floor Transition Strips","Pr_35_90_31"
"Pr_35_90_31_95","Wearing Screed Sawn-Joint Sealing Strips","Pr_35_90_31"
"Pr_35_90_31_96","Wood-Based Floor Threshold Strips","Pr_35_90_31"
"Pr_35_90_31_97","Wood-Based Floor Transition Strips","Pr_35_90_31"
"Pr_35_90_33","Gaskets, Weatherstrips And Baffles","Pr_35_90"
"Pr_35_90_33_12","Cellular Rubber Gaskets","Pr_35_90_33"
"Pr_35_90_33_20","Curtain Walls Glazing And Panel Gaskets","Pr_35_90_33"
"Pr_35_90_33_22","Door And Window Weatherstrips And Seals","Pr_35_90_33"
"Pr_35_90_33_23","Door Threshold Weatherstrips And Seals","Pr_35_90_33"
"Pr_35_90_33_26","Ethylene Propylene Diene Monomer (Epdm) Rubber Section Glazing Trims","Pr_35_90_33"
"Pr_35_90_33_28","Extruded Polyvinylchloride (Pvc) Glazing Gaskets","Pr_35_90_33"
"Pr_35_90_33_34","Glass-Reinforced Plastics (Grp) Cladding Neoprene Gaskets","Pr_35_90_33"
"Pr_35_90_33_56","Neoprene Baffles","Pr_35_90_33"
"Pr_35_90_33_57","Non-Cellular Rubber Gaskets","Pr_35_90_33"
"Pr_35_90_33_66","Pre-Formed Butyl Strip Glazing Trims","Pr_35_90_33"
"Pr_35_90_33_77","Single-Sided Glazing Gaskets","Pr_35_90_33"
"Pr_35_90_33_86","Synthetic Rubber Glazing Gaskets","Pr_35_90_33"
"Pr_35_90_33_97","Weatherstripping","Pr_35_90_33"
"Pr_35_90_33_99","Zipper Gaskets","Pr_35_90_33"
"Pr_35_90_42","Interior Linings","Pr_35_90"
"Pr_35_90_42_33","Glass-Reinforced Plastics (Grp) Ceilings","Pr_35_90_42"
"Pr_35_90_42_34","Glass-Reinforced Plastics (Grp) Linings","Pr_35_90_42"
"Pr_35_90_42_62","Plastics Linings","Pr_35_90_42"
"Pr_35_90_42_64","Polyester Resin Interiors","Pr_35_90_42"
"Pr_35_90_42_65","Polypropylene (Pp) Shells","Pr_35_90_42"
"Pr_35_90_43","Interior Wall And Ceiling Trims","Pr_35_90"
"Pr_35_90_43_02","Aluminium Skirtings","Pr_35_90_43"
"Pr_35_90_43_12","Ceiling Perimeter Trims","Pr_35_90_43"
"Pr_35_90_43_13","Column Guards","Pr_35_90_43"
"Pr_35_90_43_14","Cork Cove Skirtings","Pr_35_90_43"
"Pr_35_90_43_15","Corner Guards","Pr_35_90_43"
"Pr_35_90_43_16","Cover Strips","Pr_35_90_43"
"Pr_35_90_43_21","Edge Battens","Pr_35_90_43"
"Pr_35_90_43_22","Edge Trims","Pr_35_90_43"
"Pr_35_90_43_27","Epoxy-Based Castings","Pr_35_90_43"
"Pr_35_90_43_29","Fibrous Plaster Mouldings","Pr_35_90_43"
"Pr_35_90_43_30","Fire-Insulating Caps","Pr_35_90_43"
"Pr_35_90_43_32","Hardwood Architraves","Pr_35_90_43"
"Pr_35_90_43_33","Hardwood Backboards","Pr_35_90_43"
"Pr_35_90_43_34","Hardwood Cover Strips","Pr_35_90_43"
"Pr_35_90_43_35","Hardwood Dado Rails","Pr_35_90_43"
"Pr_35_90_43_36","Hardwood Edge Trims","Pr_35_90_43"
"Pr_35_90_43_37","Hardwood Lining Boards","Pr_35_90_43"
"Pr_35_90_43_38","Hardwood Mouldings And Trims","Pr_35_90_43"
"Pr_35_90_43_39","Hardwood Mounting Battens","Pr_35_90_43"
"Pr_35_90_43_40","Hardwood Picture Rails","Pr_35_90_43"
"Pr_35_90_43_41","Hardwood Protection Rails","Pr_35_90_43"
"Pr_35_90_43_42","Hardwood Skirtings","Pr_35_90_43"
"Pr_35_90_43_47","Lighting Cornices","Pr_35_90_43"
"Pr_35_90_43_48","Medium Density Fibreboard (Mdf) Architraves","Pr_35_90_43"
"Pr_35_90_43_49","Medium Density Fibreboard (Mdf) Backboards","Pr_35_90_43"
"Pr_35_90_43_50","Medium Density Fibreboard (Mdf) Cover Strips","Pr_35_90_43"
"Pr_35_90_43_51","Medium Density Fibreboard (Mdf) Dado Rails","Pr_35_90_43"
"Pr_35_90_43_52","Medium Density Fibreboard (Mdf) Edge Trims","Pr_35_90_43"
"Pr_35_90_43_53","Medium Density Fibreboard (Mdf) Lining Boards","Pr_35_90_43"
"Pr_35_90_43_54","Medium Density Fibreboard (Mdf) Mouldings And Trims","Pr_35_90_43"
"Pr_35_90_43_55","Medium Density Fibreboard (Mdf) Mounting Battens","Pr_35_90_43"
"Pr_35_90_43_56","Medium Density Fibreboard (Mdf) Picture Rails","Pr_35_90_43"
"Pr_35_90_43_57","Medium Density Fibreboard (Mdf) Protection Rails","Pr_35_90_43"
"Pr_35_90_43_58","Medium Density Fibreboard (Mdf) Skirtings","Pr_35_90_43"
"Pr_35_90_43_60","Panel Partition Closer Pieces","Pr_35_90_43"
"Pr_35_90_43_62","Plastics Skirtings","Pr_35_90_43"
"Pr_35_90_43_64","Polyvinylchloride (Pvc) Cove Skirtings","Pr_35_90_43"
"Pr_35_90_43_66","Preformed Casings","Pr_35_90_43"
"Pr_35_90_43_70","Radiator Guards","Pr_35_90_43"
"Pr_35_90_43_74","Rubber Cove Skirtings","Pr_35_90_43"
"Pr_35_90_43_75","Softwood Architraves","Pr_35_90_43"
"Pr_35_90_43_76","Softwood Backboards","Pr_35_90_43"
"Pr_35_90_43_77","Softwood Cover Strips","Pr_35_90_43"
"Pr_35_90_43_78","Softwood Dado Rails","Pr_35_90_43"
"Pr_35_90_43_79","Softwood Edge Trims","Pr_35_90_43"
"Pr_35_90_43_80","Softwood Lining Boards","Pr_35_90_43"
"Pr_35_90_43_81","Softwood Mouldings And Trims","Pr_35_90_43"
"Pr_35_90_43_82","Softwood Mounting Battens","Pr_35_90_43"
"Pr_35_90_43_83","Softwood Picture Rails","Pr_35_90_43"
"Pr_35_90_43_84","Softwood Protection Rails","Pr_35_90_43"
"Pr_35_90_43_85","Softwood Skirtings","Pr_35_90_43"
"Pr_35_90_43_86","Solid Cast Plaster Mouldings","Pr_35_90_43"
"Pr_35_90_43_87","Solvent-Based Castings","Pr_35_90_43"
"Pr_35_90_43_88","Stainless Steel Skirtings","Pr_35_90_43"
"Pr_35_90_43_96","Wall Protection Panels","Pr_35_90_43"
"Pr_35_90_50","Masonry Walling Ancillary Products","Pr_35_90"
"Pr_35_90_50_03","Airbricks","Pr_35_90_50"
"Pr_35_90_50_62","Perpend Joint Plastics Cavity Ventilators","Pr_35_90_50"
"Pr_35_90_50_63","Perpend Joint Plastics Weep Holes","Pr_35_90_50"
"Pr_35_90_50_64","Plastics Cavity Closers","Pr_35_90_50"
"Pr_35_90_50_88","Tile Creasings","Pr_35_90_50"
"Pr_35_90_53","Movement Joints","Pr_35_90"
"Pr_35_90_53_11","Cast-In Screed Movement Joints","Pr_35_90_53"
"Pr_35_90_53_30","Fibre Cement Movement Joints","Pr_35_90_53"
"Pr_35_90_53_42","Insulated Render System Construction And Movement Joints","Pr_35_90_53"
"Pr_35_90_53_50","Mastic Asphalt (Ma) Movement Joints","Pr_35_90_53"
"Pr_35_90_53_52","Metal Movement Joint Edging Angles","Pr_35_90_53"
"Pr_35_90_53_53","Metal Section Movement Joints","Pr_35_90_53"
"Pr_35_90_53_54","Minor Flat Roofing Movement Joints","Pr_35_90_53"
"Pr_35_90_53_72","Resin Flooring Strip Movement Joints","Pr_35_90_53"
"Pr_35_90_53_85","Sprayed Monolithic Coating Movement Joints","Pr_35_90_53"
"Pr_35_90_53_86","Strip Movement Joints","Pr_35_90_53"
"Pr_35_90_53_88","Timber Flooring Movement Joints","Pr_35_90_53"
"Pr_35_90_53_93","Unplasticized Polyvinylchloride (Pvc-U) External Render And Plaster Movement Joints","Pr_35_90_53"
"Pr_35_90_60","Paving Studs And Inserts","Pr_35_90"
"Pr_35_90_60_22","Demarcation Inserts","Pr_35_90_60"
"Pr_35_90_60_71","Retroreflecting Road Studs","Pr_35_90_60"
"Pr_35_90_60_77","Skateboard Deterrent Studs","Pr_35_90_60"
"Pr_35_90_60_78","Slip Resistant Cast Inserts","Pr_35_90_60"
"Pr_35_90_60_79","Slip Resistant Rebate Inserts","Pr_35_90_60"
"Pr_35_90_60_87","Tactile Paving Studs","Pr_35_90_60"
"Pr_35_90_87","Tapes, Strips And Profile Fillers","Pr_35_90"
"Pr_35_90_87_01","Acrylic Adhesive Fixing Tapes","Pr_35_90_87"
"Pr_35_90_87_02","Aluminium Conductor Tapes","Pr_35_90_87"
"Pr_35_90_87_03","Aluminium Foil Tapes","Pr_35_90_87"
"Pr_35_90_87_07","Butyl Rubber Adhesive Tapes","Pr_35_90_87"
"Pr_35_90_87_08","Butyl Rubber Preformed Strips","Pr_35_90_87"
"Pr_35_90_87_09","Butyl Rubber Sealant Tapes","Pr_35_90_87"
"Pr_35_90_87_10","Butyl Rubber Fleece Tapes","Pr_35_90_87"
"Pr_35_90_87_15","Copper Conductor Tapes","Pr_35_90_87"
"Pr_35_90_87_23","Double-Sided Tape Damp Proof Course Joint Sealers","Pr_35_90_87"
"Pr_35_90_87_25","Ethylene Propylene Diene Monomer (Epdm)-Coated Expanded Polyethylene (Pe) Foam Profile Fillers","Pr_35_90_87"
"Pr_35_90_87_26","Expanded Polyethylene (Pe) Foam Profile Fillers","Pr_35_90_87"
"Pr_35_90_87_27","Expanded Polyethylene (Pe) Foam Strips","Pr_35_90_87"
"Pr_35_90_87_28","Expanded Polystyrene (Eps) Foam Strips","Pr_35_90_87"
"Pr_35_90_87_30","Fire-Resistant Glazing Tapes","Pr_35_90_87"
"Pr_35_90_87_31","Flash Tapes","Pr_35_90_87"
"Pr_35_90_87_34","Glass Fibre Mesh Repair Tapes","Pr_35_90_87"
"Pr_35_90_87_37","Heat-Bonded Carpet Tapes","Pr_35_90_87"
"Pr_35_90_87_41","Intumescent Tapes","Pr_35_90_87"
"Pr_35_90_87_42","Isolating Tapes","Pr_35_90_87"
"Pr_35_90_87_52","Metal Strip Reinforced Paper Tapes","Pr_35_90_87"
"Pr_35_90_87_54","Mineral Fibre Profile Fillers","Pr_35_90_87"
"Pr_35_90_87_56","Non-Impregnated Foam Glazing Tapes","Pr_35_90_87"
"Pr_35_90_87_60","Paper Jointing Tapes","Pr_35_90_87"
"Pr_35_90_87_64","Polyethylene (Pe) Debonding Tapes","Pr_35_90_87"
"Pr_35_90_87_66","Polytetrafluoroethylene (Ptfe) Tapes","Pr_35_90_87"
"Pr_35_90_87_67","Pre-Formed Butyl Shim Glazing Tapes","Pr_35_90_87"
"Pr_35_90_87_72","Retroreflective Self-Adhesive Tapes","Pr_35_90_87"
"Pr_35_90_87_77","Self-Adhesive Bitumen Tapes","Pr_35_90_87"
"Pr_35_90_87_78","Self-Adhesive Sports Marking Tapes","Pr_35_90_87"
"Pr_35_90_87_84","Structural Glazing Tapes","Pr_35_90_87"
"Pr_35_90_87_85","Synthetic Closed Cell Foam Rubber Profile Fillers","Pr_35_90_87"
"Pr_35_90_87_86","Synthetic Rubber Strips","Pr_35_90_87"
"Pr_35_90_87_91","Underground Cable Marker Tapes","Pr_35_90_87"
"Pr_35_90_87_96","Warning Marker Tapes","Pr_35_90_87"
"Pr_35_90_87_97","Woven Glass Fibre Fabric Strips","Pr_35_90_87"
"Pr_35_90_93","Unit Roofing Fittings","Pr_35_90"
"Pr_35_90_93_07","Bitumen Membrane Shingle Cappings","Pr_35_90_93"
"Pr_35_90_93_10","Clay Tile Coursing Fittings","Pr_35_90_93"
"Pr_35_90_93_11","Clay Tile Hip Fittings","Pr_35_90_93"
"Pr_35_90_93_12","Clay Tile Ornamental Fittings","Pr_35_90_93"
"Pr_35_90_93_13","Clay Tile Ridge Fittings","Pr_35_90_93"
"Pr_35_90_93_14","Clay Tile Roof Slope Ventilation Fittings","Pr_35_90_93"
"Pr_35_90_93_15","Clay Tile Valley Fittings","Pr_35_90_93"
"Pr_35_90_93_16","Clay Tile Verge Fittings","Pr_35_90_93"
"Pr_35_90_93_17","Concrete Tile Coursing Fittings","Pr_35_90_93"
"Pr_35_90_93_18","Concrete Tile Hip Fittings","Pr_35_90_93"
"Pr_35_90_93_19","Concrete Tile Ornamental Fittings","Pr_35_90_93"
"Pr_35_90_93_20","Concrete Tile Ridge Fittings","Pr_35_90_93"
"Pr_35_90_93_21","Concrete Tile Roof Slope Ventilation Fittings","Pr_35_90_93"
"Pr_35_90_93_22","Concrete Tile Valley Fittings","Pr_35_90_93"
"Pr_35_90_93_23","Concrete Tile Verge Fittings","Pr_35_90_93"
"Pr_35_90_93_28","Fibre-Cement Slate Coursing Fittings","Pr_35_90_93"
"Pr_35_90_93_29","Fibre-Cement Slate Hip Fittings","Pr_35_90_93"
"Pr_35_90_93_30","Fibre-Cement Slate Ridge Fittings","Pr_35_90_93"
"Pr_35_90_93_31","Fibre-Cement Slate Roof Slope Ventilation Fittings","Pr_35_90_93"
"Pr_35_90_93_32","Fibre-Cement Slate Verge Fittings","Pr_35_90_93"
"Pr_35_90_93_36","Hardwood Shake Fittings","Pr_35_90_93"
"Pr_35_90_93_37","Hardwood Shingle Fittings","Pr_35_90_93"
"Pr_35_90_93_38","Hardwood Shingle Pattern Fittings","Pr_35_90_93"
"Pr_35_90_93_51","Metal Tile Hip Fittings","Pr_35_90_93"
"Pr_35_90_93_52","Metal Tile Ridge Fittings","Pr_35_90_93"
"Pr_35_90_93_53","Metal Tile Verge Fittings","Pr_35_90_93"
"Pr_35_90_93_71","Reconstituted Slate Coursing Fittings","Pr_35_90_93"
